tokens,ner_tags
"['Permanent', 'Address', '351', 'William', 'Creek', 'East', 'Jamesshire,', 'MN', '89763', 'Present', 'Address', '2059', 'Rogers', 'Lodge', 'Suite', '749', 'East', 'Michealport,', 'FL', '77994']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '8895', 'Nicholas', 'Prairie', 'Lake', 'Jessicafurt,', 'WV', '85594', 'Present', 'Address', '98986', 'Melanie', 'Pines', 'New', 'Thomashaven,', 'NC', '58306']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '943-894-3535x37513']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL29', '5035765954', 'Issued', 'on', '06-07-2017', 'Expires', 'on', '29-11-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Jonathan', 'Melendez', 'DOB', '06-06-2027']","[0, 0, 3, 3]"
"['Permanent', 'Address', '6392', 'Kimberly', 'Lodge', 'New', 'Jorge,', 'LA', '45271', 'Present', 'Address', '6829', 'Chen', 'Trail', 'East', 'Nancy,', 'AL', '22360']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL46', '9075121701', 'Issued', 'on', '23-04-2009', 'Expires', 'on', '11-06-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '887-812-0602x128']","[17, 17, 17]"
"['KL93', '7910439839', 'Issued', 'on', '03-04-2017', 'Expires', 'on', '14-07-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL45', '2730759996', 'Issued', 'on', '20-11-2018', 'Expires', 'on', '29-11-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '55999', 'Virginia', 'Cape', 'Apt.', '576', 'Yangchester,', 'LA', '99809', 'Present', 'Address', '298', 'Edwin', 'Avenue', 'Emilymouth,', 'MS', '42501']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '34750', 'Mitchell', 'Lights', 'Suite', '220', 'South', 'April,', 'OK', '81172', 'Present', 'Address', '2144', 'Gonzales', 'Extension', 'Suite', '491', 'Lake', 'Joshua,', 'CT', '27612']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '90883', 'Tracy', 'View', 'West', 'Jamesshire,', 'NE', '96457', 'Present', 'Address', '4117', 'Snyder', 'Corners', 'West', 'Jessica,', 'DE', '46863']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL70', '9249923427', 'Issued', 'on', '21-11-2007', 'Expires', 'on', '07-10-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-315-728-5478x1506']","[17, 17, 17]"
"['KL48', '6630484376', 'Issued', 'on', '05-09-2011', 'Expires', 'on', '10-03-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-900-632-9633x47272']","[17, 17, 17]"
"['Emergency', 'Contact', '(531)483-0617']","[17, 17, 17]"
"['Permanent', 'Address', '693', 'Washington', 'Shoals', 'Apt.', '434', 'Henryfurt,', 'PA', '47310', 'Present', 'Address', '31467', 'Wright', 'Manors', 'Apt.', '275', 'West', 'Heidiberg,', 'WI', '63905']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Sharon', 'Burke', 'DOB', '31-07-2028']","[0, 0, 3, 3]"
"['KL48', '8841851495', 'Issued', 'on', '10-03-2013', 'Expires', 'on', '08-03-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL63', '1383484123', 'Issued', 'on', '05-02-2015', 'Expires', 'on', '25-04-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '236.608.5456x67664']","[17, 17, 17]"
"['Emergency', 'Contact', '735.404.7639x2831']","[17, 17, 17]"
"['Emergency', 'Contact', '+1-580-706-1558x108']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL74', '2732526008', 'Issued', 'on', '02-06-2023', 'Expires', 'on', '14-12-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(586)534-2556']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL35', '4594787485', 'Issued', 'on', '30-08-2005', 'Expires', 'on', '05-06-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL68', '6150137259', 'Issued', 'on', '17-11-2005', 'Expires', 'on', '11-02-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '0244', 'Jerry', 'Trail', 'Apt.', '041', 'Riosberg,', 'GU', '97563', 'Present', 'Address', '18600', 'Cody', 'Radial', 'Leeport,', 'WY', '42932']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL13', '6334083514', 'Issued', 'on', '31-08-2019', 'Expires', 'on', '19-08-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Elizabeth', 'Stevens', 'DOB', '03-08-2008']","[0, 0, 3, 3]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL43', '3958590550', 'Issued', 'on', '11-03-2014', 'Expires', 'on', '10-07-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL59', '1213249628', 'Issued', 'on', '20-10-2024', 'Expires', 'on', '28-03-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(846)213-6847x4883']","[17, 17, 17]"
"['Emergency', 'Contact', '965.381.7390x6375']","[17, 17, 17]"
"['KL38', '3780475472', 'Issued', 'on', '26-01-2027', 'Expires', 'on', '08-10-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '82379', 'Christopher', 'Lodge', 'Millsshire,', 'WV', '30966', 'Present', 'Address', '6452', 'Marc', 'Port', 'Suite', '043', 'Gardnermouth,', 'SD', '31399']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL62', '3204526134', 'Issued', 'on', '24-02-2016', 'Expires', 'on', '23-11-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-378-481-1616x202']","[17, 17, 17]"
"['Sergio', 'Wilson', 'DOB', '19-08-2019']","[0, 0, 3, 3]"
"['Permanent', 'Address', '86604', 'Ryan', 'Hill', 'Suite', '859', 'Anneburgh,', 'FL', '38537', 'Present', 'Address', '589', 'Kennedy', 'Fords', 'Saraberg,', 'GA', '69232']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '56227', 'Victoria', 'Avenue', 'Suite', '331', 'Riveraton,', 'RI', '61933', 'Present', 'Address', '8350', 'Joshua', 'View', 'Silvaport,', 'MN', '82355']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL42', '9345142789', 'Issued', 'on', '02-12-2018', 'Expires', 'on', '12-11-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '92134', 'Jose', 'Cove', 'Port', 'Alexa,', 'SD', '50694', 'Present', 'Address', '973', 'Aaron', 'Fort', 'Apt.', '192', 'East', 'Thomas,', 'AL', '42881']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '87675', 'Mason', 'Crest', 'New', 'Phillip,', 'WI', '51033', 'Present', 'Address', '8581', 'Stephanie', 'Roads', 'Suite', '268', 'Henryview,', 'TX', '16261']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL58', '8952502057', 'Issued', 'on', '07-03-2024', 'Expires', 'on', '06-01-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL76', '1439427140', 'Issued', 'on', '21-05-2027', 'Expires', 'on', '17-01-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL23', '3069050782', 'Issued', 'on', '04-04-2011', 'Expires', 'on', '22-01-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL45', '8046300793', 'Issued', 'on', '22-08-2017', 'Expires', 'on', '21-01-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-556-239-8365x20375']","[17, 17, 17]"
"['KL93', '2283298067', 'Issued', 'on', '21-02-2025', 'Expires', 'on', '05-10-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL40', '4864126433', 'Issued', 'on', '16-05-2016', 'Expires', 'on', '26-05-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(648)209-4047x604']","[17, 17, 17]"
"['Emergency', 'Contact', '001-307-297-7278']","[17, 17, 17]"
"['Permanent', 'Address', '221', 'Flowers', 'Crest', 'South', 'Danaton,', 'MD', '13277', 'Present', 'Address', '90552', 'Black', 'Shores', 'Suite', '601', 'Port', 'Kathleen,', 'FL', '96046']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '0493', 'Thompson', 'Summit', 'West', 'Joshuastad,', 'DE', '45255', 'Present', 'Address', '711', 'Ian', 'Corners', 'West', 'Brittany,', 'AK', '22696']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '571', 'Kyle', 'Springs', 'Lake', 'Katelyn,', 'DC', '41197', 'Present', 'Address', '42956', 'Mary', 'Groves', 'Apt.', '244', 'Bakerfort,', 'MI', '76351']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '209', 'Moore', 'Port', 'Apt.', '654', 'West', 'Holly,', 'NY', '72801', 'Present', 'Address', '83437', 'Johnson', 'Crescent', 'Apt.', '727', 'Nathanfurt,', 'TN', '77622']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', 'PSC', '5150,', 'Box', '2675', 'APO', 'AA', '85420', 'Present', 'Address', 'PSC', '2542,', 'Box', '7820', 'APO', 'AA', '81321']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Kenneth', 'Graham', 'DOB', '14-10-2018']","[0, 0, 3, 3]"
"['KL63', '7032706313', 'Issued', 'on', '24-04-2021', 'Expires', 'on', '27-06-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '576', 'Williams', 'Wells', 'Apt.', '816', 'Schroedershire,', 'MO', '78236', 'Present', 'Address', '9839', 'David', 'Isle', 'North', 'Kyleberg,', 'AS', '45865']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '0232', 'Parker', 'Ferry', 'Port', 'James,', 'CO', '95414', 'Present', 'Address', '72517', 'Hale', 'Mountains', 'Suite', '731', 'Andersonberg,', 'MO', '43376']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Sally', 'Cross', 'DOB', '24-08-2019']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '+1-768-715-7903x923']","[17, 17, 17]"
"['KL38', '3397657114', 'Issued', 'on', '05-10-2016', 'Expires', 'on', '05-04-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL70', '1383539822', 'Issued', 'on', '02-04-2005', 'Expires', 'on', '21-12-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '+1-761-832-7303x461']","[17, 17, 17]"
"['KL43', '7809974292', 'Issued', 'on', '15-06-2027', 'Expires', 'on', '27-04-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL91', '5600836559', 'Issued', 'on', '07-09-2019', 'Expires', 'on', '30-04-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '346-770-4622x6817']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Ashley', 'Huffman', 'DOB', '12-08-2005']","[0, 0, 3, 3]"
"['KL82', '9532593594', 'Issued', 'on', '03-09-2010', 'Expires', 'on', '20-01-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL33', '4345526911', 'Issued', 'on', '30-07-2009', 'Expires', 'on', '01-10-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '76604', 'Green', 'Roads', 'Apt.', '978', 'Kimberlymouth,', 'PR', '70627', 'Present', 'Address', 'Unit', '1268', 'Box', '6120', 'DPO', 'AA', '93242']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL45', '4322338756', 'Issued', 'on', '12-04-2025', 'Expires', 'on', '21-12-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '0740', 'Miranda', 'Mount', 'Suite', '095', 'Ronaldport,', 'WI', '03585', 'Present', 'Address', '5607', 'Evans', 'Camp', 'West', 'Jessicaside,', 'WA', '52433']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL21', '7139268005', 'Issued', 'on', '28-08-2013', 'Expires', 'on', '28-02-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL78', '1818520766', 'Issued', 'on', '22-01-2008', 'Expires', 'on', '27-05-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '764', 'Bonilla', 'Spurs', 'Port', 'Rebecca,', 'VA', '69124', 'Present', 'Address', '55029', 'Patrick', 'Stream', 'West', 'Saraport,', 'NE', '53026']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '161', 'Ashley', 'Hollow', 'Apt.', '059', 'Lewischester,', 'KY', '98394', 'Present', 'Address', '8096', 'Erika', 'Groves', 'South', 'Jamiechester,', 'TN', '17509']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL98', '9061589784', 'Issued', 'on', '19-07-2014', 'Expires', 'on', '14-04-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL23', '7823288650', 'Issued', 'on', '07-12-2020', 'Expires', 'on', '01-08-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL15', '6544063167', 'Issued', 'on', '19-10-2026', 'Expires', 'on', '09-01-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '53194', 'Matthews', 'Roads', 'Amberfort,', 'OH', '02148', 'Present', 'Address', '7277', 'Amanda', 'Extension', 'Suite', '460', 'Lake', 'Tommystad,', 'CO', '27705']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '4577', 'Eric', 'Prairie', 'Apt.', '959', 'Perrytown,', 'WV', '37710', 'Present', 'Address', '68269', 'Collin', 'Forge', 'Apt.', '194', 'Port', 'Erik,', 'WI', '96768']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL97', '5275521470', 'Issued', 'on', '05-11-2018', 'Expires', 'on', '01-12-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL72', '1809283659', 'Issued', 'on', '05-02-2019', 'Expires', 'on', '05-03-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Jennifer', 'Greene', 'DOB', '25-01-2016']","[0, 0, 3, 3]"
"['Lorraine', 'Beck', 'DOB', '26-07-2028']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', 'USNV', 'Shaw', 'FPO', 'AP', '51903', 'Present', 'Address', '7472', 'Ricardo', 'Alley', 'Suite', '721', 'Carpenterchester,', 'MT', '54279']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL12', '1725783958', 'Issued', 'on', '17-08-2011', 'Expires', 'on', '08-11-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '8932299819']","[17, 17, 17]"
"['KL78', '3676343517', 'Issued', 'on', '04-04-2016', 'Expires', 'on', '12-12-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '150', 'Arnold', 'Way', 'Apt.', '275', 'East', 'Thomas,', 'VT', '26687', 'Present', 'Address', '03977', 'Gabriela', 'Mills', 'Apt.', '278', 'Port', 'Cassandramouth,', 'VI', '21376']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL23', '1084790270', 'Issued', 'on', '13-07-2013', 'Expires', 'on', '04-12-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '06876', 'Krista', 'Green', 'Lake', 'Kimberlyside,', 'VT', '03610', 'Present', 'Address', '6056', 'Patterson', 'Crossing', 'East', 'Melanieshire,', 'WV', '15152']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL97', '3707166618', 'Issued', 'on', '06-10-2029', 'Expires', 'on', '12-12-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL94', '7529678452', 'Issued', 'on', '01-09-2017', 'Expires', 'on', '01-04-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '73415', 'Stephen', 'Station', 'Goodwinview,', 'MA', '39205', 'Present', 'Address', '4949', 'Kathleen', 'Drive', 'Suite', '035', 'Jenniferport,', 'VT', '21250']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '7422', 'Catherine', 'Walks', 'Suite', '430', 'New', 'Kevin,', 'OR', '02082', 'Present', 'Address', '9252', 'Mills', 'Lane', 'Suite', '287', 'South', 'Penny,', 'AL', '88154']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL23', '3137772998', 'Issued', 'on', '27-05-2007', 'Expires', 'on', '05-11-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '24913', 'Porter', 'Port', 'Port', 'Juliehaven,', 'MH', '30434', 'Present', 'Address', '061', 'Romero', 'Groves', 'Apt.', '079', 'East', 'Jonathan,', 'WA', '24445']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-333-472-0948x413']","[17, 17, 17]"
"['Emergency', 'Contact', '340.533.3997x71805']","[17, 17, 17]"
"['Jeremy', 'Alvarez', 'DOB', '06-08-2008']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL80', '9302705838', 'Issued', 'on', '27-08-2023', 'Expires', 'on', '02-04-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL10', '9644692836', 'Issued', 'on', '06-07-2012', 'Expires', 'on', '22-07-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL24', '8168394616', 'Issued', 'on', '11-10-2021', 'Expires', 'on', '28-05-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL21', '9912264204', 'Issued', 'on', '27-07-2024', 'Expires', 'on', '11-07-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '739', 'Gay', 'Glen', 'Guzmanfort,', 'SC', '23639', 'Present', 'Address', '444', 'Matthew', 'Springs', 'Suite', '712', 'Smithhaven,', 'NJ', '65484']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Austin', 'Reynolds', 'DOB', '25-07-2015']","[0, 0, 3, 3]"
"['Permanent', 'Address', '8231', 'Jason', 'Parkway', 'Suite', '587', 'Lake', 'Kevinborough,', 'OK', '88566', 'Present', 'Address', '62292', 'Frye', 'Mountains', 'Chanview,', 'IN', '34953']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '845.224.5557x4696']","[17, 17, 17]"
"['Emergency', 'Contact', '001-260-765-2740x33445']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '8833', 'Gates', 'Coves', 'Apt.', '325', 'Davidshire,', 'NJ', '06530', 'Present', 'Address', '734', 'Brown', 'Centers', 'Suite', '485', 'Mcleanville,', 'NJ', '18101']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL15', '3779696951', 'Issued', 'on', '19-09-2007', 'Expires', 'on', '29-03-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL66', '4148502863', 'Issued', 'on', '13-02-2030', 'Expires', 'on', '12-04-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL61', '9428056968', 'Issued', 'on', '13-05-2010', 'Expires', 'on', '26-04-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL59', '1716309186', 'Issued', 'on', '07-04-2025', 'Expires', 'on', '15-05-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL17', '4626454979', 'Issued', 'on', '24-09-2024', 'Expires', 'on', '02-01-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL85', '2881894932', 'Issued', 'on', '25-04-2024', 'Expires', 'on', '11-03-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '848', 'Norris', 'Dam', 'Apt.', '557', 'East', 'Manuel,', 'IN', '60899', 'Present', 'Address', '449', 'Donald', 'Row', 'Simmonsfort,', 'AS', '06796']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '708.350.9608x58749']","[17, 17, 17]"
"['Permanent', 'Address', '182', 'Audrey', 'Mountain', 'Port', 'Charles,', 'TX', '56986', 'Present', 'Address', '2512', 'Gibson', 'Tunnel', 'Suite', '069', 'Adamfurt,', 'AK', '01620']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '956.524.3958']","[17, 17, 17]"
"['Emergency', 'Contact', '001-295-492-3234x21089']","[17, 17, 17]"
"['Permanent', 'Address', '5333', 'Martin', 'Groves', 'East', 'Kelsey,', 'AK', '18498', 'Present', 'Address', '60736', 'Sean', 'Locks', 'Apt.', '369', 'North', 'Tanyahaven,', 'PW', '76300']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-381-723-1795x5633']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '648.317.0066x6155']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '16704', 'Williams', 'Vista', 'Apt.', '290', 'New', 'Eric,', 'UT', '62080', 'Present', 'Address', '345', 'Morrow', 'Manor', 'East', 'Sharon,', 'FL', '97752']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL96', '9045090355', 'Issued', 'on', '13-12-2027', 'Expires', 'on', '19-05-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '07346', 'Stout', 'Greens', 'Anthonytown,', 'MA', '04236', 'Present', 'Address', '260', 'Farmer', 'Stravenue', 'East', 'Craig,', 'MI', '29690']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL54', '8049778448', 'Issued', 'on', '01-05-2008', 'Expires', 'on', '27-06-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
