tokens,ner_tags
"['KL18', '5439176290', 'Issued', 'on', '13-08-2020', 'Expires', 'on', '24-09-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'Unit', '9989', 'Box', '3544', 'DPO', 'AP', '94198', 'Present', 'Address', '683', 'Mark', 'Prairie', 'Port', 'Kimberly,', 'NH', '13344']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '1106', 'Thomas', 'Mission', 'Apt.', '586', 'Wigginsshire,', 'NM', '83923', 'Present', 'Address', '762', 'William', 'Oval', 'Suite', '288', 'Lake', 'Jasonfort,', 'AZ', '98345']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL15', '7022683808', 'Issued', 'on', '15-07-2010', 'Expires', 'on', '21-03-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL37', '4333167876', 'Issued', 'on', '06-10-2017', 'Expires', 'on', '28-03-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL47', '7769342363', 'Issued', 'on', '01-09-2025', 'Expires', 'on', '07-02-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '408', 'David', 'Inlet', 'Suite', '447', 'Port', 'Douglasshire,', 'MT', '06877', 'Present', 'Address', 'USNV', 'Small', 'FPO', 'AE', '24497']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '001-970-718-5106x7949']","[17, 17, 17]"
"['Emergency', 'Contact', '(879)822-8777x2519']","[17, 17, 17]"
"['KL28', '3238756255', 'Issued', 'on', '13-02-2013', 'Expires', 'on', '26-08-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '741', 'Jasmine', 'Ports', 'Annville,', 'SD', '73816', 'Present', 'Address', '837', 'David', 'Place', 'North', 'Joshua,', 'IL', '32651']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '89569', 'Travis', 'Brooks', 'Suite', '626', 'Port', 'Allisonfurt,', 'KS', '12431', 'Present', 'Address', '242', 'Jonathan', 'Corners', 'West', 'Stephanie,', 'TX', '22677']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '00461', 'Thomas', 'Islands', 'Suite', '610', 'East', 'Karen,', 'OR', '31498', 'Present', 'Address', '40578', 'Jones', 'Burgs', 'Suite', '304', 'East', 'Kathrynberg,', 'ME', '74982']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL96', '3128675098', 'Issued', 'on', '14-01-2019', 'Expires', 'on', '16-05-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Mark', 'Harris', 'DOB', '16-01-2010']","[0, 0, 3, 3]"
"['William', 'Casey', 'DOB', '28-06-2023']","[0, 0, 3, 3]"
"['Permanent', 'Address', 'USCGC', 'Williams', 'FPO', 'AA', '81861', 'Present', 'Address', '07494', 'Kidd', 'Ville', 'New', 'Mary,', 'LA', '06462']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '(689)814-1612']","[17, 17, 17]"
"['KL63', '2753459822', 'Issued', 'on', '16-05-2012', 'Expires', 'on', '20-12-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL33', '3033747850', 'Issued', 'on', '17-05-2022', 'Expires', 'on', '11-01-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-254-974-3553x79502']","[17, 17, 17]"
"['KL28', '8755749566', 'Issued', 'on', '06-05-2005', 'Expires', 'on', '11-07-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Jennifer', 'Woodard', 'DOB', '16-02-2029']","[0, 0, 3, 3]"
"['Permanent', 'Address', '118', 'Patricia', 'Via', 'Suite', '156', 'Paultown,', 'DE', '61147', 'Present', 'Address', '0304', 'Lee', 'Via', 'Lindseybury,', 'IN', '65225']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Amanda', 'Vasquez', 'DOB', '25-02-2029']","[0, 0, 3, 3]"
"['Permanent', 'Address', '36149', 'Jackson', 'Fields', 'North', 'Brianna,', 'WA', '09027', 'Present', 'Address', '430', 'Becker', 'Motorway', 'South', 'Danielleton,', 'PR', '42837']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL41', '2095197958', 'Issued', 'on', '01-12-2019', 'Expires', 'on', '16-01-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL20', '9255898264', 'Issued', 'on', '10-07-2014', 'Expires', 'on', '04-05-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-287-875-8030x46875']","[17, 17, 17]"
"['KL34', '5516315438', 'Issued', 'on', '27-10-2011', 'Expires', 'on', '02-08-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL85', '3400244542', 'Issued', 'on', '25-12-2007', 'Expires', 'on', '27-08-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Wanda', 'Perez', 'DOB', '29-08-2028']","[0, 0, 3, 3]"
"['KL34', '6173344564', 'Issued', 'on', '15-08-2019', 'Expires', 'on', '25-09-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Christina', 'Murphy', 'DOB', '03-05-2007']","[0, 0, 3, 3]"
"['Permanent', 'Address', '76095', 'Wright', 'Mountains', 'West', 'Marissa,', 'GU', '44225', 'Present', 'Address', '99717', 'Christopher', 'Circle', 'South', 'Lawrenceland,', 'WY', '17217']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '2706496110']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL75', '9086615744', 'Issued', 'on', '06-03-2018', 'Expires', 'on', '12-11-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Paul', 'Hall', 'DOB', '07-08-2025']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '6769', 'Matthew', 'Spring', 'South', 'Zacharyshire,', 'ID', '14657', 'Present', 'Address', '392', 'Kelly', 'Orchard', 'Lopezberg,', 'AS', '06277']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL28', '5364631241', 'Issued', 'on', '04-04-2007', 'Expires', 'on', '17-07-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '549', 'Dylan', 'Inlet', 'Suite', '450', 'North', 'John,', 'GU', '73829', 'Present', 'Address', '3331', 'Lopez', 'Mountains', 'Suite', '959', 'Christinachester,', 'MA', '21771']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '3033', 'Hanson', 'Garden', 'Navarromouth,', 'AS', '97504', 'Present', 'Address', '05015', 'Angela', 'Divide', 'Suite', '739', 'Bradleytown,', 'ID', '26430']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '2583', 'James', 'Fall', 'Reneetown,', 'MP', '89296', 'Present', 'Address', '3473', 'Pacheco', 'Shore', 'New', 'Tiffany,', 'RI', '57349']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL35', '2416760621', 'Issued', 'on', '22-05-2029', 'Expires', 'on', '04-06-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '38655', 'Rowland', 'Gardens', 'Port', 'Christinaborough,', 'PR', '70685', 'Present', 'Address', '3042', 'Clark', 'Common', 'Gibbsland,', 'GA', '67166']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Stephen', 'Potter', 'DOB', '07-12-2017']","[0, 0, 3, 3]"
"['KL72', '7402059279', 'Issued', 'on', '01-03-2022', 'Expires', 'on', '08-11-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL55', '1726990714', 'Issued', 'on', '29-12-2020', 'Expires', 'on', '16-04-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '777', 'Perkins', 'Route', 'Apt.', '333', 'Royfurt,', 'IL', '40608', 'Present', 'Address', '254', 'Dennis', 'Corner', 'Suite', '785', 'New', 'Blake,', 'NY', '81913']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '567-676-6575x46027']","[17, 17, 17]"
"['KL95', '5322385617', 'Issued', 'on', '27-02-2027', 'Expires', 'on', '13-10-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL90', '1993998848', 'Issued', 'on', '01-06-2017', 'Expires', 'on', '02-01-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '3111', 'Johnson', 'Flats', 'Jamesmouth,', 'KS', '40178', 'Present', 'Address', '92840', 'Campbell', 'Key', 'Suite', '690', 'Valdezberg,', 'VI', '52602']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL74', '7253513875', 'Issued', 'on', '10-12-2012', 'Expires', 'on', '02-12-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL91', '3095318649', 'Issued', 'on', '23-10-2029', 'Expires', 'on', '04-05-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL80', '2766685440', 'Issued', 'on', '05-05-2021', 'Expires', 'on', '24-02-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL45', '2231317910', 'Issued', 'on', '01-10-2022', 'Expires', 'on', '04-03-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL22', '3252218154', 'Issued', 'on', '01-01-2024', 'Expires', 'on', '23-02-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL89', '7556078550', 'Issued', 'on', '13-10-2029', 'Expires', 'on', '24-11-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '415-636-6377x80529']","[17, 17, 17]"
"['KL60', '5634352383', 'Issued', 'on', '12-07-2005', 'Expires', 'on', '16-03-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Sandra', 'Morgan', 'DOB', '17-06-2019']","[0, 0, 3, 3]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL20', '4262396395', 'Issued', 'on', '07-09-2019', 'Expires', 'on', '13-07-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL58', '3044426338', 'Issued', 'on', '03-12-2018', 'Expires', 'on', '10-09-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '090', 'Eric', 'Isle', 'Suite', '636', 'New', 'Paulfort,', 'CT', '43602', 'Present', 'Address', '412', 'Emily', 'Fall', 'Apt.', '970', 'East', 'Chad,', 'MS', '37701']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '817', 'Miguel', 'Branch', 'Apt.', '566', 'North', 'David,', 'MT', '63186', 'Present', 'Address', '23467', 'Cassandra', 'Inlet', 'Apt.', '874', 'North', 'Vickie,', 'NV', '08885']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL65', '5182609867', 'Issued', 'on', '13-10-2018', 'Expires', 'on', '11-10-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '385.697.7790']","[17, 17, 17]"
"['Tamara', 'Reed', 'DOB', '31-05-2029']","[0, 0, 3, 3]"
"['KL98', '7337225482', 'Issued', 'on', '27-04-2015', 'Expires', 'on', '04-07-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL19', '3826557688', 'Issued', 'on', '21-01-2026', 'Expires', 'on', '27-02-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL50', '8820716211', 'Issued', 'on', '28-04-2019', 'Expires', 'on', '04-09-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Luke', 'Reynolds', 'DOB', '15-04-2018']","[0, 0, 3, 3]"
"['KL82', '6719736115', 'Issued', 'on', '16-08-2027', 'Expires', 'on', '10-06-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-991-860-3248x413']","[17, 17, 17]"
"['KL98', '4110258855', 'Issued', 'on', '04-01-2024', 'Expires', 'on', '28-04-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL39', '4602080228', 'Issued', 'on', '29-09-2017', 'Expires', 'on', '21-10-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL88', '8617360361', 'Issued', 'on', '11-10-2008', 'Expires', 'on', '12-05-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL44', '7230065637', 'Issued', 'on', '16-04-2016', 'Expires', 'on', '25-02-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL80', '9337145038', 'Issued', 'on', '17-07-2020', 'Expires', 'on', '22-10-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '838-207-0176x563']","[17, 17, 17]"
"['KL41', '4062777850', 'Issued', 'on', '25-07-2005', 'Expires', 'on', '22-09-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL29', '6968380957', 'Issued', 'on', '06-02-2009', 'Expires', 'on', '29-04-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Erin', 'Goodman', 'DOB', '10-09-2021']","[0, 0, 3, 3]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL33', '7146010221', 'Issued', 'on', '23-11-2020', 'Expires', 'on', '10-07-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '727', 'Skinner', 'Extension', 'New', 'Craigport,', 'DE', '70579', 'Present', 'Address', '04275', 'Jay', 'Bypass', 'South', 'Heather,', 'MP', '83704']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL80', '9989642546', 'Issued', 'on', '28-12-2022', 'Expires', 'on', '04-01-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '4709', 'Brandon', 'Lane', 'East', 'Nicholas,', 'IA', '26713', 'Present', 'Address', '05313', 'Laura', 'Village', 'Apt.', '206', 'Port', 'Markside,', 'SC', '25345']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL59', '5347969846', 'Issued', 'on', '15-06-2026', 'Expires', 'on', '30-03-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', 'USCGC', 'Mcmillan', 'FPO', 'AE', '30963', 'Present', 'Address', '2065', 'Paul', 'Mount', 'Apt.', '149', 'Bradleyborough,', 'MT', '40023']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL58', '1728004476', 'Issued', 'on', '29-07-2025', 'Expires', 'on', '13-03-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL44', '3117951204', 'Issued', 'on', '30-08-2008', 'Expires', 'on', '11-06-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL65', '6480214504', 'Issued', 'on', '11-06-2023', 'Expires', 'on', '25-07-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL19', '6845987005', 'Issued', 'on', '12-01-2011', 'Expires', 'on', '09-10-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Lindsay', 'Jarvis', 'DOB', '21-11-2028']","[0, 0, 3, 3]"
"['Permanent', 'Address', '2571', 'Smith', 'Prairie', 'Reyesbury,', 'NY', '77501', 'Present', 'Address', '09143', 'Todd', 'River', 'North', 'Devinfort,', 'LA', '26979']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL48', '6994451417', 'Issued', 'on', '11-05-2010', 'Expires', 'on', '25-12-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '203.897.5245']","[17, 17, 17]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL93', '5879617459', 'Issued', 'on', '01-04-2027', 'Expires', 'on', '05-01-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL98', '6157617867', 'Issued', 'on', '02-01-2006', 'Expires', 'on', '28-12-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL60', '9455610447', 'Issued', 'on', '18-02-2030', 'Expires', 'on', '20-06-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL98', '8013262671', 'Issued', 'on', '10-11-2016', 'Expires', 'on', '10-06-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Anthony', 'Hardin', 'DOB', '25-08-2013']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '+1-439-568-5270x17130']","[17, 17, 17]"
"['KL45', '6982610835', 'Issued', 'on', '21-06-2009', 'Expires', 'on', '27-04-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL82', '8418324922', 'Issued', 'on', '09-02-2011', 'Expires', 'on', '12-05-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Rebecca', 'Harris', 'DOB', '19-06-2022']","[0, 0, 3, 3]"
"['KL47', '8709662258', 'Issued', 'on', '10-11-2007', 'Expires', 'on', '14-09-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '33629', 'Kevin', 'Ports', 'Suite', '347', 'West', 'Raymondburgh,', 'NJ', '58353', 'Present', 'Address', '70661', 'Larson', 'Drives', 'Apt.', '467', 'Shawnfurt,', 'OH', '79933']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL48', '6334440295', 'Issued', 'on', '23-07-2021', 'Expires', 'on', '25-08-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '23008', 'Henry', 'Mall', 'Suite', '567', 'Danielleshire,', 'CA', '54081', 'Present', 'Address', '9236', 'Wise', 'Terrace', 'Williamfort,', 'SC', '90742']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '663', 'Tim', 'Via', 'Crystaltown,', 'UT', '87752', 'Present', 'Address', '724', 'Carrie', 'Shore', 'Apt.', '011', 'Sandersshire,', 'MH', '11032']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '336.726.4488x69461']","[17, 17, 17]"
"['KL86', '8265834251', 'Issued', 'on', '20-01-2010', 'Expires', 'on', '09-05-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL41', '2524751277', 'Issued', 'on', '29-04-2012', 'Expires', 'on', '27-09-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '70116', 'Pena', 'Street', 'Jacksonstad,', 'HI', '92781', 'Present', 'Address', '81793', 'James', 'Summit', 'Apt.', '346', 'Simsville,', 'VI', '83919']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL92', '8527715219', 'Issued', 'on', '07-11-2010', 'Expires', 'on', '30-11-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['James', 'Hill', 'DOB', '03-11-2016']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL75', '6244291385', 'Issued', 'on', '17-03-2006', 'Expires', 'on', '15-02-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL13', '3073486033', 'Issued', 'on', '09-03-2013', 'Expires', 'on', '17-06-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL20', '5903457537', 'Issued', 'on', '15-09-2021', 'Expires', 'on', '03-02-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL68', '4368413994', 'Issued', 'on', '17-08-2008', 'Expires', 'on', '10-07-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL99', '7238213207', 'Issued', 'on', '11-04-2007', 'Expires', 'on', '02-04-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL15', '1494287462', 'Issued', 'on', '11-06-2005', 'Expires', 'on', '02-11-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-601-938-0698']","[17, 17, 17]"
"['Permanent', 'Address', '655', 'Key', 'Viaduct', 'Apt.', '566', 'West', 'Morganville,', 'AL', '60390', 'Present', 'Address', '209', 'Misty', 'Harbors', 'Apt.', '579', 'Robertsonborough,', 'AL', '84134']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', 'USNV', 'Smith', 'FPO', 'AA', '06498', 'Present', 'Address', 'Unit', '5739', 'Box', '7691', 'DPO', 'AA', '56588']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL41', '3216176949', 'Issued', 'on', '26-05-2021', 'Expires', 'on', '07-08-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '649', 'Jennifer', 'Ways', 'East', 'Tylerland,', 'ME', '88720', 'Present', 'Address', 'Unit', '7271', 'Box', '7833', 'DPO', 'AE', '22839']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL64', '9411532909', 'Issued', 'on', '25-08-2027', 'Expires', 'on', '05-01-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL61', '3704799972', 'Issued', 'on', '29-03-2008', 'Expires', 'on', '14-10-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL94', '7150970643', 'Issued', 'on', '30-12-2019', 'Expires', 'on', '21-07-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL88', '4792874364', 'Issued', 'on', '12-03-2006', 'Expires', 'on', '26-08-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL37', '6178804925', 'Issued', 'on', '22-04-2016', 'Expires', 'on', '31-03-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-343-747-1287x15399']","[17, 17, 17]"
"['Emergency', 'Contact', '(568)363-3414x1115']","[17, 17, 17]"
"['KL23', '3305920746', 'Issued', 'on', '08-09-2024', 'Expires', 'on', '17-09-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL95', '8999963054', 'Issued', 'on', '14-07-2009', 'Expires', 'on', '11-11-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', 'USS', 'Collins', 'FPO', 'AP', '70703', 'Present', 'Address', '5528', 'Daniel', 'Branch', 'Suite', '524', 'South', 'Erin,', 'FL', '79336']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '548', 'Joshua', 'Vista', 'Welchborough,', 'NM', '38707', 'Present', 'Address', '52330', 'Melissa', 'Stream', 'Suite', '420', 'Rogersfort,', 'MI', '99816']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL68', '3651552513', 'Issued', 'on', '07-07-2018', 'Expires', 'on', '03-07-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '784-243-8612']","[17, 17, 17]"
"['Permanent', 'Address', '2927', 'Carter', 'Drive', 'Apt.', '330', 'Jessicashire,', 'CT', '89409', 'Present', 'Address', '6201', 'Mccann', 'Fall', 'North', 'Tinamouth,', 'OR', '57362']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL88', '3534753843', 'Issued', 'on', '03-04-2010', 'Expires', 'on', '13-07-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '13674', 'Denise', 'Lane', 'Port', 'Stevenfurt,', 'KY', '83382', 'Present', 'Address', '11117', 'Andrew', 'Ports', 'Suite', '419', 'South', 'Todd,', 'SD', '92610']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
